Taken_product,Yearly_avg_view_on_travel_page,preferred_device,total_likes_on_outstation_checkin_given,yearly_avg_Outstation_checkins,member_in_family,preferred_location_type,Yearly_avg_comment_on_travel_page,total_likes_on_outofstation_checkin_received,week_since_last_outstation_checkin,following_company_page,montly_avg_comment_on_company_page,working_flag,travelling_network_rating,Adult_flag,Daily_Avg_mins_spend_on_traveling_page
1,211.0,2,11564.0,24.0,3,7,58.0,2466.0,3,1,29.0,0,3,1,1.0
0,167.0,2,16026.0,26.0,2,10,100.0,2857.0,1,1,17.0,0,2,0,10.0
0,376.0,2,43234.0,20.0,5,7,54.0,11290.0,2,1,21.0,0,3,1,33.0
0,271.0,2,28076.0,1.0,4,10,42.0,3359.0,4,0,27.0,0,4,1,7.0
0,331.0,2,45994.0,1.0,3,7,40.0,16572.0,0,1,20.0,0,4,1,27.0
0,226.0,2,8484.0,1.0,3,7,58.0,2196.0,3,0,16.0,0,2,1,10.0
0,339.0,2,35564.0,1.0,5,7,58.0,5814.0,3,1,21.0,0,1,0,20.0
0,338.0,2,11791.0,26.0,3,11,63.0,4445.0,3,0,20.0,0,1,1,15.0
0,234.0,2,25059.0,1.0,4,10,61.0,5392.0,9,0,23.0,0,4,0,16.0
0,271.0,2,19612.0,12.0,4,3,83.0,4722.0,9,1,21.0,0,2,1,9.0
0,257.0,2,14959.0,10.0,4,3,55.0,4766.0,3,0,16.0,0,1,1,13.0
0,368.0,2,25308.0,25.0,4,3,91.0,3266.0,2,0,26.0,0,4,1,13.0
0,293.0,2,48584.0,10.0,5,7,88.0,5427.0,3,0,25.0,0,4,1,16.0
0,204.0,2,45620.0,19.0,3,10,78.0,4120.0,1,0,16.0,0,1,1,10.0
0,264.0,2,28714.0,18.0,5,3,62.0,5253.0,1,0,19.0,0,4,0,23.0
0,211.0,2,20350.0,27.0,3,7,47.0,4937.0,2,0,42.0,1,2,1,14.0
0,159.0,2,19141.0,1.0,1,7,105.0,3172.0,3,0,24.0,0,3,0,8.0
1,137.0,2,19070.0,1.0,2,7,77.0,1612.0,2,1,15.0,0,3,0,7.0
0,354.0,2,41192.0,26.0,4,3,107.0,16572.0,3,0,15.0,0,3,1,28.0
0,294.0,2,5980.0,1.0,2,7,82.0,3111.0,1,0,19.0,0,4,1,14.0
0,271.0,2,30983.0,15.0,3,3,92.0,10482.0,3,0,19.0,0,4,1,23.0
0,264.0,2,7328.0,1.0,4,3,63.0,4190.0,3,0,23.0,0,4,1,25.0
0,280.0,2,28076.0,19.0,3,3,96.0,5828.0,5,0,24.0,0,1,1,16.0
0,294.0,2,24922.0,1.0,3,7,89.0,5100.0,0,0,21.0,0,4,0,18.0
0,338.0,2,46560.0,1.0,2,10,68.0,5811.0,3,0,24.0,0,1,1,16.0
0,286.0,2,13945.0,1.0,2,7,64.0,7810.0,5,1,27.0,0,4,1,14.0
1,264.0,2,25833.0,10.0,3,7,66.0,10358.0,10,0,29.0,0,3,0,20.0
0,279.0,2,51484.0,10.0,3,7,85.0,3981.0,2,0,16.0,0,1,1,16.0
0,301.0,2,15722.0,16.0,3,3,97.0,8000.0,7,1,19.0,0,4,0,25.0
0,271.0,2,21104.0,1.0,5,13,50.0,5790.0,6,1,15.0,0,3,0,22.0
0,362.0,2,12821.0,1.0,5,7,104.0,15245.0,2,0,42.0,1,2,1,27.0
1,264.0,2,26747.0,15.0,2,7,67.0,5498.0,6,1,25.0,0,4,1,13.0
0,182.0,2,19882.0,1.0,1,2,47.0,3811.0,3,1,24.0,0,3,0,10.0
0,204.0,2,17044.0,1.0,3,7,94.0,3577.0,9,0,23.0,0,1,0,8.0
0,271.0,2,20727.0,1.0,3,7,99.0,2639.0,2,0,22.0,0,3,0,14.0
1,302.0,2,46547.0,1.0,3,3,88.0,2212.0,4,1,25.0,0,2,0,14.0
0,271.0,2,16448.0,10.0,3,7,54.0,5912.0,10,0,21.0,0,3,0,16.0
0,271.0,2,24929.0,1.0,4,3,52.0,8048.0,5,0,15.0,0,3,1,11.0
0,189.0,2,27057.0,1.0,1,3,82.0,5249.0,2,0,27.0,0,3,1,13.0
0,271.0,2,17261.0,12.0,3,7,76.0,5335.0,5,0,24.0,1,3,0,10.0
0,369.0,2,10574.0,22.0,4,4,84.0,16466.0,5,0,23.0,0,2,1,33.0
0,376.0,2,28487.0,17.0,5,3,65.0,13325.0,5,0,25.0,0,3,1,23.0
0,151.0,2,39983.0,1.0,3,7,40.0,2843.0,3,0,28.0,0,1,0,6.0
0,257.0,2,39589.0,1.0,3,3,71.0,5485.0,1,0,16.0,0,3,1,12.0
0,272.0,2,10933.0,1.0,3,3,91.0,2060.0,4,0,22.0,0,3,0,20.0
0,369.0,2,16321.0,1.0,1,3,52.0,14014.0,3,1,42.0,0,2,1,32.0
0,272.0,2,31326.0,1.0,4,7,47.0,4430.0,1,0,18.0,0,3,0,10.0
0,272.0,2,36434.0,1.0,2,3,88.0,6883.0,8,0,29.0,1,1,1,19.0
0,407.0,2,20478.0,22.0,5,7,104.0,16572.0,5,0,42.0,1,3,1,33.0
0,324.0,2,45233.0,15.0,2,3,72.0,16572.0,3,0,29.0,1,1,1,15.0
1,271.0,2,30848.0,12.0,4,10,45.0,4641.0,4,1,42.0,1,1,0,18.0
0,287.0,2,41658.0,1.0,3,3,104.0,4784.0,9,0,27.0,0,4,1,19.0
0,219.0,2,34720.0,1.0,3,7,50.0,4230.0,3,1,17.0,0,2,1,19.0
0,249.0,2,13760.0,1.0,4,7,108.0,5546.0,3,0,19.0,0,3,1,12.0
0,241.0,2,34245.0,1.0,3,7,60.0,5510.0,2,0,24.0,0,3,1,16.0
0,233.0,2,38969.0,1.0,4,3,74.0,5525.0,1,0,18.0,0,1,1,15.0
0,368.0,2,16290.0,16.0,3,7,89.0,2636.0,4,1,19.0,0,2,1,27.0
0,286.0,2,5228.0,1.0,3,7,56.0,2497.0,3,0,29.0,1,2,0,9.0
0,353.0,2,42919.0,1.0,4,3,53.0,16026.0,8,0,22.0,0,3,1,32.0
0,370.0,2,28348.0,1.0,3,3,42.0,15434.0,4,0,20.0,0,1,0,25.0
0,309.0,2,28076.0,23.0,2,3,90.0,7134.0,4,1,28.0,0,4,0,25.0
0,152.0,2,25495.0,1.0,1,3,64.0,2775.0,3,0,16.0,0,1,0,8.0
0,249.0,2,18594.0,16.0,3,3,45.0,5408.0,2,1,42.0,1,3,1,11.0
0,272.0,2,28076.0,26.0,4,3,89.0,5404.0,6,0,19.0,0,2,1,15.0
0,331.0,2,18521.0,1.0,3,3,54.0,3253.0,4,1,26.0,0,1,1,13.0
1,174.0,2,46236.0,1.0,1,7,104.0,4041.0,2,1,22.0,0,1,0,11.0
0,286.0,2,52362.0,1.0,2,7,97.0,3359.0,9,0,28.0,0,4,1,8.0
0,399.0,2,48874.0,24.0,4,7,62.0,7061.0,3,0,24.0,0,3,0,14.0
1,362.0,2,24827.0,1.0,2,7,103.0,2701.0,4,1,18.0,0,3,1,20.0
1,241.0,2,44097.0,1.0,4,3,107.0,1433.0,2,0,17.0,0,1,0,4.0
0,197.0,2,27550.0,1.0,3,7,82.0,2629.0,1,0,28.0,1,3,0,12.0
0,414.0,2,50472.0,22.0,3,2,107.0,3596.0,5,0,20.0,0,4,1,16.0
0,256.0,2,40543.0,1.0,2,7,63.0,4045.0,1,0,22.0,0,3,1,21.0
0,451.0,2,13000.0,1.0,4,7,102.0,10937.0,3,0,23.0,1,3,1,21.0
0,271.0,2,9383.0,21.0,3,7,94.0,2084.0,1,0,25.0,0,4,1,22.0
0,279.0,2,44766.0,1.0,4,7,36.0,9574.0,3,0,25.0,0,3,1,11.0
0,257.0,2,23768.0,19.0,3,3,47.0,2981.0,1,0,16.0,0,2,0,13.0
1,173.0,2,14988.0,1.0,3,3,113.0,2316.0,2,1,42.0,1,2,1,7.0
0,331.0,2,32277.0,1.0,3,3,103.0,7924.0,1,1,23.0,0,2,1,12.0
0,271.0,2,5151.0,4.0,4,7,91.0,4983.0,1,1,20.0,0,3,0,8.0
0,324.0,2,41306.0,1.0,3,7,81.0,7902.0,3,1,28.0,0,1,1,15.0
0,271.0,2,20369.0,1.0,3,7,77.0,4455.0,2,0,22.0,0,4,1,13.0
0,309.0,2,32177.0,1.0,3,11,50.0,9285.0,3,0,20.0,0,2,0,17.0
0,219.0,2,37908.0,1.0,4,7,56.0,3024.0,9,0,22.0,0,3,1,13.0
0,272.0,2,18580.0,1.0,4,3,64.0,4556.0,4,0,20.0,0,3,0,19.0
0,339.0,2,43376.0,1.0,1,3,79.0,10802.0,5,0,42.0,1,4,1,30.0
1,182.0,2,8447.0,22.0,1,13,65.0,1596.0,3,0,20.0,0,3,1,9.0
1,354.0,2,38295.0,1.0,3,3,97.0,12976.0,8,0,21.0,0,3,0,32.0
0,196.0,2,13698.0,17.0,4,7,76.0,2358.0,3,0,21.0,0,3,1,6.0
0,339.0,2,35217.0,28.0,2,2,54.0,16572.0,1,0,19.0,0,3,0,27.0
0,241.0,2,20511.0,10.0,3,3,63.0,3474.0,6,0,25.0,0,1,1,16.0
0,271.0,2,25975.0,1.0,4,3,83.0,3527.0,3,0,19.0,0,4,1,13.0
0,308.0,2,28076.0,1.0,3,13,70.0,6489.0,8,0,42.0,0,2,1,16.0
0,302.0,2,12958.0,1.0,2,3,98.0,6556.0,4,1,28.0,0,2,1,25.0
0,181.0,2,17752.0,29.0,1,7,103.0,3949.0,1,0,20.0,0,2,1,9.0
0,346.0,2,25143.0,13.0,4,3,46.0,5615.0,8,0,21.0,0,4,0,22.0
0,264.0,2,47986.0,27.0,4,3,61.0,6937.0,2,0,28.0,0,2,1,22.0
0,226.0,2,27803.0,16.0,1,3,48.0,2916.0,2,0,23.0,0,2,1,12.0
0,271.0,2,19054.0,1.0,4,11,94.0,5019.0,7,0,22.0,0,4,1,10.0
0,346.0,2,44738.0,1.0,3,3,79.0,10411.0,6,1,20.0,0,2,1,19.0
1,271.0,2,50991.0,13.0,5,11,104.0,6179.0,5,1,23.0,0,2,1,21.0
1,241.0,2,33785.0,1.0,2,3,47.0,6792.0,8,0,22.0,0,2,0,18.0
0,174.0,2,5649.0,1.0,1,7,56.0,3335.0,3,0,24.0,0,3,0,5.0
0,233.0,2,5748.0,24.0,1,2,36.0,5296.0,3,0,23.0,1,4,0,17.0
0,294.0,2,27755.0,1.0,3,3,91.0,6530.0,1,1,22.0,0,4,1,16.0
0,241.0,2,13033.0,19.0,3,3,90.0,9658.0,3,0,16.0,0,3,1,15.0
0,301.0,2,21427.0,1.0,4,7,94.0,16572.0,3,0,25.0,0,2,0,23.0
0,339.0,2,6195.0,1.0,3,3,61.0,9807.0,6,0,24.0,1,3,1,19.0
0,226.0,2,45952.0,1.0,4,2,85.0,5025.0,1,0,24.0,0,4,0,16.0
0,182.0,2,31436.0,10.0,3,7,74.0,2198.0,2,0,17.0,0,4,1,6.0
1,226.0,2,21049.0,1.0,3,13,79.0,2236.0,8,0,20.0,0,3,1,11.0
0,234.0,2,35148.0,1.0,3,2,58.0,8387.0,3,0,29.0,0,3,1,11.0
0,203.0,2,36921.0,1.0,3,7,78.0,3485.0,3,0,21.0,0,3,0,9.0
1,220.0,2,15028.0,1.0,3,11,66.0,2816.0,3,0,17.0,0,3,0,6.0
0,219.0,2,16165.0,1.0,3,3,78.0,6342.0,8,1,20.0,0,4,0,15.0
0,226.0,2,34299.0,15.0,2,11,101.0,7198.0,4,0,18.0,0,1,1,19.0
0,257.0,2,6371.0,1.0,4,7,110.0,2984.0,2,1,24.0,0,1,1,11.0
0,249.0,2,44937.0,1.0,3,11,72.0,5200.0,8,0,22.0,0,4,0,20.0
0,368.0,2,45986.0,11.0,4,11,87.0,4565.0,3,0,24.0,0,3,0,17.0
1,248.0,2,7419.0,16.0,3,3,80.0,8619.0,3,1,26.0,1,3,0,17.0
0,287.0,2,20827.0,1.0,2,7,90.0,2526.0,5,0,17.0,0,2,1,16.0
1,234.0,2,37807.0,16.0,4,11,75.0,8216.0,3,0,16.0,0,1,1,12.0
0,219.0,2,20694.0,1.0,3,2,98.0,2158.0,1,0,23.0,0,3,1,3.0
0,227.0,2,10723.0,16.0,3,3,70.0,5341.0,3,0,24.0,0,3,1,14.0
0,241.0,2,33399.0,1.0,4,2,73.0,2767.0,2,0,22.0,0,2,0,18.0
0,287.0,2,29188.0,18.0,3,7,66.0,5864.0,3,1,26.0,0,3,1,20.0
1,324.0,2,28284.0,17.0,3,2,47.0,2487.0,10,1,25.0,0,4,1,11.0
0,317.0,2,29966.0,12.0,3,7,70.0,2818.0,10,0,42.0,1,2,1,10.0
0,414.0,2,16768.0,1.0,3,7,65.0,16572.0,10,0,19.0,0,2,1,33.0
0,249.0,2,27172.0,1.0,3,2,101.0,3103.0,7,0,25.0,0,4,1,16.0
0,308.0,2,19221.0,1.0,4,3,105.0,2332.0,1,0,27.0,1,2,1,6.0
0,257.0,2,48169.0,10.0,3,3,94.0,4054.0,3,1,24.0,0,3,1,21.0
0,398.0,2,23166.0,1.0,4,7,75.0,13017.0,6,1,42.0,1,4,1,33.0
0,323.0,2,8581.0,1.0,3,3,109.0,3592.0,0,0,24.0,0,2,0,17.0
0,256.0,2,17926.0,1.0,2,3,43.0,6078.0,7,0,19.0,0,1,0,11.0
1,158.0,2,11830.0,1.0,1,11,36.0,2722.0,1,0,18.0,0,2,0,7.0
0,286.0,2,40386.0,1.0,2,10,46.0,3746.0,1,0,22.0,0,2,1,10.0
1,166.0,2,45337.0,1.0,1,7,90.0,2458.0,3,1,29.0,0,3,0,6.0
0,234.0,2,6897.0,29.0,4,11,98.0,5523.0,2,0,24.0,0,1,1,22.0
0,384.0,2,33010.0,1.0,3,2,59.0,13175.0,4,0,20.0,0,4,0,18.0
0,271.0,2,20655.0,1.0,2,11,53.0,4238.0,2,0,17.0,0,1,1,13.0
0,347.0,2,25728.0,1.0,4,7,56.0,16572.0,9,1,22.0,0,3,1,27.0
0,271.0,2,48440.0,10.0,3,3,103.0,8364.0,9,1,24.0,0,4,1,21.0
1,331.0,2,15053.0,1.0,2,7,75.0,2383.0,1,1,16.0,0,3,1,12.0
0,279.0,2,43399.0,1.0,2,10,99.0,4130.0,2,0,16.0,0,3,0,24.0
1,263.0,2,10646.0,27.0,3,3,99.0,5872.0,3,1,28.0,0,4,0,19.0
0,249.0,2,30381.0,1.0,4,3,95.0,3187.0,6,0,26.0,0,2,1,21.0
0,211.0,2,41365.0,1.0,3,3,93.0,2093.0,2,0,16.0,0,3,1,8.0
0,294.0,2,43887.0,10.0,1,7,74.0,13521.0,8,0,27.0,1,3,0,12.0
0,347.0,2,29758.0,26.0,2,3,104.0,8032.0,8,0,19.0,0,3,0,13.0
0,301.0,2,21594.0,1.0,2,3,106.0,3431.0,6,0,24.0,0,4,1,11.0
0,317.0,2,39517.0,13.0,3,7,106.0,5589.0,7,0,22.0,0,3,1,15.0
0,271.0,2,41334.0,1.0,2,7,96.0,5807.0,3,0,22.0,0,3,1,20.0
0,286.0,2,46809.0,1.0,3,13,105.0,2646.0,5,0,22.0,0,4,1,20.0
1,256.0,2,8232.0,1.0,4,3,107.0,5404.0,5,0,26.0,0,3,1,16.0
1,278.0,2,12980.0,10.0,4,7,64.0,4273.0,3,0,25.0,0,2,0,15.0
0,294.0,2,28076.0,20.0,3,3,95.0,4173.0,3,0,22.0,0,4,1,11.0
0,324.0,2,12045.0,1.0,3,3,63.0,2496.0,5,0,19.0,0,3,0,9.0
0,308.0,2,15695.0,1.0,3,3,90.0,6922.0,5,0,15.0,0,1,0,18.0
0,308.0,2,27897.0,1.0,1,11,88.0,10490.0,1,1,21.0,0,4,1,27.0
0,227.0,2,38268.0,10.0,3,7,73.0,9723.0,9,0,24.0,0,2,0,11.0
1,197.0,2,32244.0,20.0,2,7,76.0,2198.0,0,1,14.0,0,3,0,11.0
1,346.0,2,9171.0,21.0,2,7,81.0,8982.0,6,0,28.0,1,4,1,22.0
0,301.0,2,41835.0,1.0,3,3,67.0,6560.0,5,0,25.0,0,4,1,18.0
0,257.0,2,28380.0,1.0,2,2,99.0,6857.0,1,0,42.0,1,3,1,14.0
0,436.0,2,12300.0,1.0,3,7,59.0,16343.0,4,0,42.0,1,4,1,33.0
0,263.0,2,6513.0,23.0,4,7,103.0,2765.0,2,0,21.0,0,2,1,6.0
0,354.0,2,35081.0,1.0,3,3,75.0,10393.0,10,1,15.0,0,3,1,33.0
0,302.0,2,26290.0,12.0,3,3,55.0,4508.0,2,0,20.0,0,2,1,22.0
0,271.0,2,15132.0,1.0,4,7,82.0,6899.0,6,0,27.0,0,2,1,15.0
0,271.0,2,39425.0,1.0,4,11,82.0,9694.0,3,0,23.0,0,4,1,12.0
0,211.0,2,42645.0,1.0,3,7,76.0,3642.0,2,0,42.0,1,3,1,6.0
0,287.0,2,25340.0,1.0,4,11,86.0,5461.0,2,1,25.0,1,1,1,28.0
0,196.0,2,20064.0,10.0,3,7,55.0,4731.0,1,0,25.0,0,1,0,12.0
0,436.0,2,42610.0,15.0,4,3,99.0,15838.0,2,1,21.0,0,2,0,24.0
0,137.0,2,50130.0,4.0,3,7,48.0,1564.0,1,0,26.0,0,3,0,3.0
1,234.0,2,12610.0,18.0,5,13,102.0,3013.0,1,0,24.0,0,3,0,7.0
1,220.0,2,12289.0,13.0,3,13,71.0,2392.0,5,1,21.0,0,4,1,11.0
0,338.0,2,20647.0,1.0,4,3,72.0,5207.0,6,0,28.0,1,2,1,15.0
0,271.0,2,15081.0,1.0,4,10,82.0,7020.0,4,1,25.0,1,4,1,17.0
0,324.0,2,49801.0,1.0,4,3,99.0,5728.0,2,0,25.0,1,3,1,13.0
0,204.0,2,45435.0,1.0,2,3,66.0,2435.0,1,1,21.0,0,3,0,13.0
0,219.0,2,20123.0,20.0,1,7,49.0,3856.0,3,0,20.0,0,2,0,19.0
0,242.0,2,46160.0,10.0,4,11,85.0,4689.0,9,0,18.0,0,3,0,9.0
0,316.0,2,12475.0,10.0,4,2,53.0,2989.0,5,0,25.0,1,2,1,14.0
0,354.0,2,7289.0,1.0,4,3,69.0,2164.0,6,0,20.0,0,3,0,17.0
0,346.0,2,28076.0,1.0,2,3,87.0,8624.0,4,0,26.0,0,3,1,17.0
0,211.0,2,9843.0,1.0,2,3,49.0,2756.0,2,0,19.0,0,2,1,9.0
0,219.0,2,25446.0,29.0,1,3,107.0,6440.0,8,0,26.0,0,4,1,19.0
0,316.0,2,40011.0,1.0,3,3,93.0,4026.0,6,0,23.0,0,4,0,8.0
1,241.0,2,14530.0,1.0,4,11,92.0,9961.0,7,1,21.0,0,3,0,10.0
0,347.0,2,46197.0,1.0,3,2,51.0,13273.0,3,0,20.0,0,4,1,29.0
0,203.0,2,25522.0,23.0,1,7,44.0,3585.0,3,0,42.0,1,4,1,14.0
0,271.0,2,12361.0,1.0,1,7,93.0,2846.0,2,0,21.0,0,4,0,2.0
0,324.0,2,28849.0,1.0,3,7,94.0,16572.0,9,0,23.0,0,4,0,26.0
0,361.0,2,42880.0,10.0,3,3,96.0,16572.0,5,0,18.0,0,4,0,29.0
1,219.0,2,16108.0,24.0,2,3,88.0,2491.0,1,1,28.0,1,2,0,6.0
1,346.0,2,43940.0,10.0,3,3,69.0,7366.0,7,0,27.0,1,3,1,21.0
0,204.0,2,39616.0,15.0,3,3,88.0,4827.0,1,0,26.0,0,4,1,13.0
0,271.0,2,29265.0,19.0,4,10,53.0,3956.0,9,0,26.0,0,2,1,12.0
0,414.0,2,29310.0,1.0,4,2,105.0,2702.0,10,0,26.0,1,2,1,22.0
0,212.0,2,28076.0,1.0,3,7,88.0,2916.0,2,0,30.0,0,4,1,4.0
1,227.0,2,33114.0,1.0,3,7,95.0,1127.0,1,0,23.0,0,3,0,6.0
1,271.0,2,13726.0,1.0,1,3,90.0,2523.0,2,1,42.0,1,1,0,7.0
0,272.0,2,44354.0,10.0,4,2,72.0,5719.0,3,1,25.0,0,1,1,13.0
0,234.0,2,10919.0,20.0,3,3,96.0,4246.0,1,0,16.0,0,1,1,13.0
0,257.0,2,51848.0,1.0,3,3,69.0,9755.0,3,1,23.0,0,4,1,17.0
0,219.0,2,20759.0,1.0,3,3,66.0,2119.0,3,0,17.0,0,2,0,16.0
0,279.0,2,27448.0,1.0,4,7,89.0,4337.0,5,1,42.0,1,3,1,23.0
0,271.0,2,7712.0,16.0,2,10,54.0,4842.0,1,1,15.0,0,4,0,6.0
0,340.0,2,19492.0,25.0,2,3,100.0,5947.0,0,0,23.0,0,4,1,17.0
0,271.0,2,42495.0,1.0,1,13,106.0,3943.0,2,0,42.0,1,4,0,14.0
0,301.0,2,39839.0,1.0,4,3,106.0,16572.0,2,0,14.0,0,1,1,28.0
0,197.0,2,16915.0,1.0,2,3,97.0,2983.0,2,1,18.0,0,3,1,5.0
0,204.0,2,17916.0,1.0,2,7,100.0,6544.0,2,0,21.0,0,2,0,16.0
0,361.0,2,4144.0,22.0,3,7,73.0,16572.0,4,0,23.0,0,2,1,29.0
0,331.0,2,5981.0,1.0,4,3,90.0,5073.0,2,0,26.0,0,4,1,17.0
1,256.0,2,33895.0,16.0,4,2,93.0,2350.0,3,1,26.0,1,2,1,12.0
1,421.0,2,40710.0,24.0,2,3,110.0,2632.0,3,0,23.0,0,4,0,6.0
0,272.0,2,11756.0,17.0,2,11,41.0,5547.0,2,0,20.0,0,3,1,19.0
0,309.0,2,11844.0,1.0,3,11,68.0,4433.0,6,0,26.0,1,3,1,19.0
0,317.0,2,48901.0,1.0,3,7,92.0,13388.0,11,0,20.0,0,2,1,24.0
0,234.0,2,37797.0,10.0,2,7,95.0,6631.0,4,1,15.0,0,4,1,15.0
0,256.0,2,28076.0,1.0,1,7,80.0,8162.0,3,1,20.0,0,3,0,17.0
0,234.0,2,16527.0,1.0,3,7,70.0,4029.0,10,0,15.0,0,2,1,9.0
0,196.0,2,38390.0,1.0,3,10,76.0,2602.0,1,0,28.0,0,1,1,14.0
0,339.0,2,45429.0,1.0,4,7,57.0,5458.0,6,0,19.0,0,3,0,13.0
0,249.0,2,7642.0,10.0,4,11,56.0,5537.0,1,0,18.0,0,2,0,13.0
0,212.0,2,27442.0,1.0,2,3,56.0,6885.0,3,1,19.0,0,3,1,17.0
1,219.0,2,26141.0,24.0,3,2,51.0,1140.0,1,0,22.0,0,4,0,9.0
0,295.0,2,43828.0,21.0,4,3,43.0,5782.0,7,0,27.0,0,3,1,15.0
0,204.0,2,47440.0,1.0,4,2,48.0,2285.0,1,0,15.0,0,3,1,14.0
0,256.0,2,25757.0,22.0,4,10,94.0,5792.0,1,1,22.0,0,2,0,19.0
1,212.0,2,51669.0,13.0,2,11,91.0,9908.0,3,1,18.0,0,4,0,12.0
0,353.0,2,40947.0,14.0,4,2,69.0,5524.0,8,0,26.0,0,3,1,19.0
0,421.0,2,50542.0,11.0,5,11,98.0,5427.0,4,0,23.0,0,3,1,10.0
0,293.0,2,30377.0,1.0,2,7,99.0,5193.0,3,0,42.0,1,4,1,15.0
0,286.0,2,28076.0,1.0,3,7,64.0,2178.0,1,1,21.0,0,3,1,22.0
0,437.0,2,21214.0,21.0,3,3,86.0,16572.0,4,1,24.0,0,3,1,33.0
1,271.0,2,8365.0,1.0,2,3,61.0,2484.0,5,1,20.0,0,1,0,14.0
0,287.0,2,28076.0,1.0,2,3,79.0,4822.0,3,0,30.0,0,4,1,17.0
0,369.0,2,37279.0,1.0,1,3,47.0,16572.0,5,0,26.0,0,4,0,31.0
0,316.0,2,14711.0,12.0,4,11,92.0,5137.0,3,1,22.0,0,3,1,16.0
1,271.0,2,46826.0,22.0,3,13,71.0,2920.0,1,0,23.0,0,1,0,9.0
0,271.0,2,23900.0,18.0,4,7,83.0,5612.0,0,0,23.0,0,4,1,15.0
0,212.0,2,28076.0,16.0,3,7,56.0,2188.0,1,0,18.0,0,3,0,7.0
0,234.0,2,34200.0,1.0,2,7,54.0,3122.0,3,1,24.0,0,4,1,8.0
0,271.0,2,47330.0,1.0,4,3,73.0,2870.0,1,0,28.0,1,2,0,10.0
0,256.0,2,32832.0,1.0,3,11,43.0,9940.0,2,0,25.0,1,1,0,19.0
0,257.0,2,43405.0,13.0,4,7,45.0,8686.0,3,0,21.0,0,3,1,13.0
0,196.0,2,5534.0,1.0,3,7,104.0,2918.0,1,0,22.0,0,4,0,14.0
0,220.0,2,4798.0,1.0,3,3,104.0,5433.0,1,0,19.0,0,1,1,11.0
0,241.0,2,40155.0,15.0,4,7,43.0,6726.0,5,0,25.0,0,2,1,14.0
0,234.0,2,39424.0,1.0,3,3,61.0,5059.0,2,0,30.0,1,2,0,16.0
1,212.0,2,49177.0,17.0,3,9,44.0,2423.0,5,0,22.0,0,1,1,14.0
0,286.0,2,49183.0,1.0,3,3,65.0,2915.0,6,0,21.0,0,1,0,27.0
0,264.0,2,42883.0,1.0,4,3,67.0,5262.0,2,1,14.0,0,4,0,17.0
0,204.0,2,33425.0,1.0,3,11,50.0,4148.0,1,0,23.0,0,1,0,15.0
0,241.0,2,48097.0,1.0,4,3,61.0,9739.0,8,0,42.0,1,2,0,12.0
1,234.0,2,26430.0,26.0,4,11,70.0,5667.0,3,1,15.0,0,3,0,15.0
1,398.0,2,40919.0,24.0,4,3,81.0,10502.0,8,1,18.0,0,2,0,18.0
0,406.0,2,5461.0,1.0,2,3,77.0,2938.0,4,0,19.0,0,3,1,18.0
0,271.0,2,45655.0,1.0,2,3,45.0,6012.0,2,0,25.0,1,3,1,16.0
0,323.0,2,20129.0,11.0,3,3,36.0,7551.0,2,0,26.0,0,2,1,18.0
0,286.0,2,50575.0,1.0,4,10,97.0,3033.0,1,1,19.0,0,2,1,9.0
0,413.0,2,6657.0,26.0,4,13,78.0,16572.0,6,1,21.0,0,1,1,33.0
0,233.0,2,44703.0,1.0,1,7,73.0,1182.0,1,1,17.0,0,3,1,3.0
0,294.0,2,28076.0,15.0,4,11,86.0,13394.0,0,0,24.0,0,1,0,27.0
0,316.0,2,11766.0,23.0,2,3,47.0,4387.0,1,0,16.0,0,4,0,21.0
0,234.0,2,24443.0,10.0,3,7,49.0,11090.0,4,0,30.0,1,3,1,19.0
0,271.0,2,5545.0,10.0,3,7,85.0,4488.0,7,1,25.0,0,4,0,9.0
0,182.0,2,27016.0,1.0,2,3,55.0,4676.0,1,0,15.0,0,2,0,12.0
0,173.0,2,20026.0,12.0,2,10,91.0,2691.0,3,0,22.0,0,3,0,8.0
0,301.0,2,24265.0,11.0,3,2,85.0,6383.0,1,0,22.0,0,1,1,16.0
0,301.0,2,15581.0,1.0,2,11,104.0,5720.0,4,0,25.0,0,3,1,21.0
0,190.0,2,10849.0,1.0,3,13,96.0,2241.0,5,0,17.0,0,3,0,9.0
0,226.0,2,28076.0,1.0,2,7,88.0,3803.0,1,0,20.0,0,3,0,14.0
0,188.0,2,34226.0,1.0,1,10,72.0,4021.0,6,1,27.0,0,3,1,16.0
0,354.0,2,41336.0,25.0,3,7,99.0,8684.0,2,0,42.0,1,2,0,25.0
0,249.0,2,28076.0,1.0,2,7,72.0,2067.0,1,0,16.0,0,3,1,10.0
0,286.0,2,46267.0,1.0,4,3,95.0,4486.0,2,0,23.0,0,1,1,21.0
0,233.0,2,40421.0,1.0,2,3,64.0,3113.0,1,0,29.0,0,3,1,6.0
0,287.0,2,17830.0,1.0,4,3,80.0,5371.0,2,0,15.0,0,4,1,13.0
0,316.0,2,19543.0,18.0,4,3,42.0,5451.0,8,1,21.0,0,3,1,19.0
0,309.0,2,22515.0,1.0,3,3,88.0,2830.0,5,0,42.0,1,1,1,17.0
0,355.0,2,40710.0,1.0,1,7,105.0,12012.0,0,0,26.0,0,1,1,20.0
0,271.0,2,52184.0,11.0,4,7,53.0,2707.0,8,1,21.0,0,3,1,8.0
